transaction_id,source,target,amount_SAT,success,path_length,routing_fee,route,failure_reason
62,02baf43d3e283ebf113dc56a49ba2ad8d8ff41793594991273c6adb68820ac70eb,028303182c9885da93b3b25c9621d22cf34475e63c123942e402ab530c0556e675,10000,False,,,,no_liquidity_feasible_path
63,03f0616014ac0ea12dccb6328f8ccfd970f5ed73d1c4d545500e10df11fb475df1,02725e5abcbf5550fc29e6b19706a1377f25d2b1502684f9be9965b6deac167520,10000,True,4.0,0.031,03f0616014ac0ea12dccb6328f8ccfd970f5ed73d1c4d545500e10df11fb475df1|02c5371591b640da03f9a645e2ddfa5620d8537388b03ddd524d36766c0f550db0|03345d99a94e2fc8a69698f8bbec6bea5a4e8dbaf8b313085bb9710f6014765e45|02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b|02725e5abcbf5550fc29e6b19706a1377f25d2b1502684f9be9965b6deac167520,
64,02d11c4c4f986ff547288d873f6a33758aab744927355b01272ee560a3ba44d01e,03961c8b69c7e8e52a49d3f563d9b6160a2a235a19c8bc7eebde35fb3ae6fa0c32,10000,True,4.0,1.031,02d11c4c4f986ff547288d873f6a33758aab744927355b01272ee560a3ba44d01e|023216c5b9a54b6179645c76b279ae267f3c6b2379b9f305d57c75065006a8e5bd|02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b|0223390bea8aa598442d056ace37c07e7364da1341b3681c371f6619b2879c0af2|03961c8b69c7e8e52a49d3f563d9b6160a2a235a19c8bc7eebde35fb3ae6fa0c32,
65,02a40155178007eed45c336eb9d539cd4234a0e1717834c2626c84a78c5e059ddd,03fab7f8655169ea77d9691d4bd359e97782cb6177a6f76383994ed9c262af97a5,10000,False,,,,no_liquidity_feasible_path
66,03cf20169bc18bcd3ce080463a30683e00d90ec6f4eacaf6b66ee77234af2cd056,03cac8425d15440dec66f7a86155f2f457301aa434a6abdb82af2252ef477e7eb0,10000,True,2.0,1.01,03cf20169bc18bcd3ce080463a30683e00d90ec6f4eacaf6b66ee77234af2cd056|0331f80652fb840239df8dc99205792bba2e559a05469915804c08420230e23c7c|03cac8425d15440dec66f7a86155f2f457301aa434a6abdb82af2252ef477e7eb0,
67,02be74034df42a6cefa7d204ac726393f07a2b2cac9cee07400056c3512b6c2271,038df0bd2fad1bfe42d177f18ea5e33543e2b855ef369d06bd94b81d2c87187c82,10000,True,2.0,0.01,02be74034df42a6cefa7d204ac726393f07a2b2cac9cee07400056c3512b6c2271|02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b|038df0bd2fad1bfe42d177f18ea5e33543e2b855ef369d06bd94b81d2c87187c82,
68,0226dde84717cf1fce10fd796acbbfda0fb5c4b117be9cfd4dac0bf08e69c72e0c,03913ca54814399501f459742b67e181c55795fac762f5fce30bc0de5827c592d6,10000,True,3.0,1.749,0226dde84717cf1fce10fd796acbbfda0fb5c4b117be9cfd4dac0bf08e69c72e0c|021607cfce19a4c5e7e6e738663dfafbbbac262e4ff76c2c9b30dbeefc35c00643|030c3f19d742ca294a55c00376b3b355c3c90d61c6b6b39554dbc7ac19b141c14f|03913ca54814399501f459742b67e181c55795fac762f5fce30bc0de5827c592d6,
69,02efe789fcf1d791e9dfc9494b81a9aea7aa0c2a8744c66165d16dc47ce6b88b91,03a8355790b89f4d96963019eb9413b9a2c884691837ac976bacfe25a5212892d7,10000,True,2.0,0.01,02efe789fcf1d791e9dfc9494b81a9aea7aa0c2a8744c66165d16dc47ce6b88b91|02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b|03a8355790b89f4d96963019eb9413b9a2c884691837ac976bacfe25a5212892d7,
70,03913ca54814399501f459742b67e181c55795fac762f5fce30bc0de5827c592d6,0232e20e7b68b9b673fb25f48322b151a93186bffe4550045040673797ceca43cf,10000,True,3.0,25.01,03913ca54814399501f459742b67e181c55795fac762f5fce30bc0de5827c592d6|02308c54b63e2c1375a52ce6ca27b171188f99e7c274eaf14be396289d93fb6003|02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b|0232e20e7b68b9b673fb25f48322b151a93186bffe4550045040673797ceca43cf,
71,025de094b871ef3058838d699c87705c733485873a8bc6e1553c8d057578e562d1,021607cfce19a4c5e7e6e738663dfafbbbac262e4ff76c2c9b30dbeefc35c00643,10000,True,2.0,1.01,025de094b871ef3058838d699c87705c733485873a8bc6e1553c8d057578e562d1|0260fab633066ed7b1d9b9b8a0fac87e1579d1709e874d28a0d171a1f5c43bb877|021607cfce19a4c5e7e6e738663dfafbbbac262e4ff76c2c9b30dbeefc35c00643,
72,02ec4882d8a0b54f20b46c37f4a166f22a52e19da52e2ec1e1d792c4106804bdcd,02f3067188240c75beb36477db63771f66c976f7e5bdd6f6ace5508396aba24815,10000,True,2.0,0.01,02ec4882d8a0b54f20b46c37f4a166f22a52e19da52e2ec1e1d792c4106804bdcd|02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b|02f3067188240c75beb36477db63771f66c976f7e5bdd6f6ace5508396aba24815,
73,023f1125ae4b6dba7ec047f4d809d0e0aa7232029cd3766c434514dec747535c1a,02059220fa2153fb6d7768d7d67c6b86f441f83b7046aea492f2018f7b800edfa9,10000,True,2.0,0.01,023f1125ae4b6dba7ec047f4d809d0e0aa7232029cd3766c434514dec747535c1a|02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b|02059220fa2153fb6d7768d7d67c6b86f441f83b7046aea492f2018f7b800edfa9,
74,035830c16ebd9791379d05ee2e17053bb599d760cd5e2d2692c6bc96a3d8c50680,02004c625d622245606a1ea2c1c69cfb4516b703b47945a3647713c05fe4aaeb1c,10000,True,2.0,0.01,035830c16ebd9791379d05ee2e17053bb599d760cd5e2d2692c6bc96a3d8c50680|02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b|02004c625d622245606a1ea2c1c69cfb4516b703b47945a3647713c05fe4aaeb1c,
75,02f3067188240c75beb36477db63771f66c976f7e5bdd6f6ace5508396aba24815,02a45def9ae014fdd2603dd7033d157faa3a55a72b06a63ae22ef46d9fafdc6e8d,10000,True,1.0,0.0,02f3067188240c75beb36477db63771f66c976f7e5bdd6f6ace5508396aba24815|02a45def9ae014fdd2603dd7033d157faa3a55a72b06a63ae22ef46d9fafdc6e8d,
76,02a5d937fd2328e1a48fd56769ab6ea810fa9c67bfac233f0ac864494b5442d483,036b343eb46c5db996d3d1e2c6cc9742cbfa7e3b4146d4b4b0aef694b6d12960c8,10000,True,3.0,1.02,02a5d937fd2328e1a48fd56769ab6ea810fa9c67bfac233f0ac864494b5442d483|02262bbc21c171bc91a1d6bbf89571c95873849b9a60d3ea9671b777d852d39ecd|03bb88ccc444534da7b5b64b4f7b15e1eccb18e102db0e400d4b9cfe93763aa26d|036b343eb46c5db996d3d1e2c6cc9742cbfa7e3b4146d4b4b0aef694b6d12960c8,
77,0270e559d75884fc5f066158573fbf2091950d56e6eb6c0644496cb88f9ebd7ec0,03cac8425d15440dec66f7a86155f2f457301aa434a6abdb82af2252ef477e7eb0,10000,False,,,,no_liquidity_feasible_path
78,0320f39b4b8e840041a2366d3ee8a6dea6e5d2b2762e8d1f06c5fccdadf45af008,03ed88bb37c8c53c509d9a355e5a103614ebd30c98b7895ea4ccaddee262db190d,10000,True,2.0,0.01,0320f39b4b8e840041a2366d3ee8a6dea6e5d2b2762e8d1f06c5fccdadf45af008|02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b|03ed88bb37c8c53c509d9a355e5a103614ebd30c98b7895ea4ccaddee262db190d,
79,0352202545da26d42af1268fbf30a9c2ac20f08c417e9f9c430a4bd3b1f82c79ea,030bf55073acc64d61419c61bdf6a1b9eaa7dea7d2803ae84564063c41f5bee6f0,10000,True,3.0,0.42100000000000004,0352202545da26d42af1268fbf30a9c2ac20f08c417e9f9c430a4bd3b1f82c79ea|03c436af41160a355fc1ed230a64f6a64bcbd2ae50f12171d1318f9782602be601|02529db69fd2ebd3126fb66fafa234fc3544477a23d509fe93ed229bb0e92e4fb8|030bf55073acc64d61419c61bdf6a1b9eaa7dea7d2803ae84564063c41f5bee6f0,
80,03e26ff2a9df7795cfdd0693a605fe162e93d8f3c9a5da61fec661ec8dab1f360c,02059220fa2153fb6d7768d7d67c6b86f441f83b7046aea492f2018f7b800edfa9,10000,True,3.0,2.01,03e26ff2a9df7795cfdd0693a605fe162e93d8f3c9a5da61fec661ec8dab1f360c|03f38829a9b9131e3a0887ca21fd042f2d07bd7f151fffefcc3d1585f24c1b3e7e|03bb88ccc444534da7b5b64b4f7b15e1eccb18e102db0e400d4b9cfe93763aa26d|02059220fa2153fb6d7768d7d67c6b86f441f83b7046aea492f2018f7b800edfa9,
81,02de0372adceb79d61b96ed7e2765334e5b782f18ee3491cc0c57dc8982bf2fcf6,02cdf83ef8e45908b1092125d25c68dcec7751ca8d39f557775cd842e5bc127469,10000,True,3.0,1.02,02de0372adceb79d61b96ed7e2765334e5b782f18ee3491cc0c57dc8982bf2fcf6|0348eb55a7cd2332c3bcf5cf1bd81732d96d99caa56290de57eb02fac3c997d217|02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b|02cdf83ef8e45908b1092125d25c68dcec7751ca8d39f557775cd842e5bc127469,
82,024e7607bfc89bc10c7d2aa4b3f6007090eba620ef557b24dbf5372cd5c77a58ec,029aee02904d4e419770b93c1b07aae2814a79032e23cafb4024cbea6fb71be106,10000,False,,,,no_liquidity_feasible_path
83,03a74879f51fdf9af8eb09ce6249225e9e2d24e0ec4cc9de3be4461402be2a1ba4,030dff591fa1b0b4f9e31f4ef595624d6bf0e55a51bbb6949fe337de19c4033c1a,10000,True,3.0,1.02,03a74879f51fdf9af8eb09ce6249225e9e2d24e0ec4cc9de3be4461402be2a1ba4|0219c2f8818bd2124dcc41827b726fd486c13cdfb6edf4e1458194663fb07891c7|02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b|030dff591fa1b0b4f9e31f4ef595624d6bf0e55a51bbb6949fe337de19c4033c1a,
84,033e8b065961014cedde668adbd54ff76511bdbb2d8c3466133094b7a103f712a7,02cdf83ef8e45908b1092125d25c68dcec7751ca8d39f557775cd842e5bc127469,10000,True,3.0,101.01,033e8b065961014cedde668adbd54ff76511bdbb2d8c3466133094b7a103f712a7|0232e20e7b68b9b673fb25f48322b151a93186bffe4550045040673797ceca43cf|029a06f84c9bfddcf4dca173a4d1a540e6ce7f75cc7d1dde9fd5a70d80c504da07|02cdf83ef8e45908b1092125d25c68dcec7751ca8d39f557775cd842e5bc127469,
85,035f813598df61688b7eff80d546b2ba200bb00c1726bf32f44b692cc98a3580cd,02e7c42ae2952d7a71398e23535b53ffc60deb269acbc7c10307e6b797b91b1e79,10000,False,,,,no_liquidity_feasible_path
86,023110bb9db32c7c933d1ad18a331e763a587fac40560b0b88f3256cb5e19b3163,038ddc73e450a4bfb52992b35be8b0f52e1a1b4726ff319249a3314a508b616cde,10000,True,2.0,1.01,023110bb9db32c7c933d1ad18a331e763a587fac40560b0b88f3256cb5e19b3163|023e8b9d0c52dc22d07f70a69624e2457df5760ca0b4d87a5df460b08863f46448|038ddc73e450a4bfb52992b35be8b0f52e1a1b4726ff319249a3314a508b616cde,
87,029e03d02931635062c72abee8499cc530f173b1df50f9532dcc5c38f45198c74b,0276e09a267592e7451a939c932cf685f0754de382a3ca85d2fb3a864d4c365ad5,10000,True,3.0,1.02,029e03d02931635062c72abee8499cc530f173b1df50f9532dcc5c38f45198c74b|021802799027508e8a8bf9a0ab96ea78a6a995926a0b1310561a74375a06e14de9|02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b|0276e09a267592e7451a939c932cf685f0754de382a3ca85d2fb3a864d4c365ad5,
88,038373ff3ab67a74078be52b8dc6061b9272063b8b842c0eafae8bdc044a7bcbef,038df0bd2fad1bfe42d177f18ea5e33543e2b855ef369d06bd94b81d2c87187c82,10000,True,2.0,0.01,038373ff3ab67a74078be52b8dc6061b9272063b8b842c0eafae8bdc044a7bcbef|02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b|038df0bd2fad1bfe42d177f18ea5e33543e2b855ef369d06bd94b81d2c87187c82,
89,03a71a19db76292f9d691d8b720dee8047457df1db087f06bce4a3931fe48851b1,038ddc73e450a4bfb52992b35be8b0f52e1a1b4726ff319249a3314a508b616cde,10000,False,,,,no_liquidity_feasible_path
90,02dd79f28fff57d291e4d7f565803d5bc10905272e638e4c7118b951e696e49783,039fb88ffd5acc79198c12df1a5bb3c59a426d27e9fcf258123ec8b7891fe80fc2,10000,False,,,,no_liquidity_feasible_path
91,03957c801187ade4aaeee6ca1e3f23eeb7413a84558ff1f3543cb41f5f86da609a,021d9deaf090a021c6e464e3becc5296161e8aaf5de3c7a1d517838cd74525834f,10000,True,2.0,0.01,03957c801187ade4aaeee6ca1e3f23eeb7413a84558ff1f3543cb41f5f86da609a|02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b|021d9deaf090a021c6e464e3becc5296161e8aaf5de3c7a1d517838cd74525834f,
92,03aad175872704dfbd8d918c7ce37d932241aaa9cc5c58360917593ef8b8f35cab,02cdf83ef8e45908b1092125d25c68dcec7751ca8d39f557775cd842e5bc127469,10000,False,,,,no_liquidity_feasible_path
93,02c58cabc78496cb847adbe4af654b2b0b94c54aa829840edde7777897a57e9db3,025cb2d324ae423d32984c7fc74edd7185b9fc9bd473d389f12483e3738d526600,10000,True,2.0,0.01,02c58cabc78496cb847adbe4af654b2b0b94c54aa829840edde7777897a57e9db3|02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b|025cb2d324ae423d32984c7fc74edd7185b9fc9bd473d389f12483e3738d526600,
94,03ca86cf2969f79f2b7822143fc7428474216a1ee434950b2570c776f30909488e,0346b0f7d0a03791392036c5ac20c7b73dd4e4c0b207b62da24444cb37631f27d4,10000,True,4.0,3.02,03ca86cf2969f79f2b7822143fc7428474216a1ee434950b2570c776f30909488e|028c1f8d907879ee8691ddab3547e93c5ec2098cc0f38cc39c4ee989cb3a10ae71|028dcc199be86786818c8c32bffe9db8855c5fca98951eec99d1fa335d841605c2|02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b|0346b0f7d0a03791392036c5ac20c7b73dd4e4c0b207b62da24444cb37631f27d4,
95,0291831e0f2e8d48b2b76fd0624845c4457ddd2bbef2a1379cbf3724aaff59ef4e,0260fab633066ed7b1d9b9b8a0fac87e1579d1709e874d28a0d171a1f5c43bb877,10000,True,2.0,0.01,0291831e0f2e8d48b2b76fd0624845c4457ddd2bbef2a1379cbf3724aaff59ef4e|02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b|0260fab633066ed7b1d9b9b8a0fac87e1579d1709e874d28a0d171a1f5c43bb877,
96,0279213a94ab9a2077377a4851c740da4b32fd8786d9d070b0454fc15a71e14afe,0200072fd301cb4a680f26d87c28b705ccd6a1d5b00f1b5efd7fe5f998f1bbb1f1,10000,True,2.0,1.01,0279213a94ab9a2077377a4851c740da4b32fd8786d9d070b0454fc15a71e14afe|0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266|0200072fd301cb4a680f26d87c28b705ccd6a1d5b00f1b5efd7fe5f998f1bbb1f1,
97,0356be6cfe1a94eb09564cd51ad9d5fda4f90a7f8c6832cfb8c993f8be2a0a68d7,0242a4ae0c5bef18048fbecf995094b74bfb0f7391418d71ed394784373f41e4f3,10000,True,3.0,1.02,0356be6cfe1a94eb09564cd51ad9d5fda4f90a7f8c6832cfb8c993f8be2a0a68d7|030c3f19d742ca294a55c00376b3b355c3c90d61c6b6b39554dbc7ac19b141c14f|02e2670a2c2661a9eea13b7cfdcdd7f552f591b9ee60e5678b7abe77b7f9516f96|0242a4ae0c5bef18048fbecf995094b74bfb0f7391418d71ed394784373f41e4f3,
98,0341bc244b834f1bab113bc9d8057b87b896797718fb5f2e1de482f80921b7164c,0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266,10000,False,,,,no_liquidity_feasible_path
99,02445ff6a24e69242d6f6f38e1b7e8ae9c01eb9b660f3daf3304cb4b7cfeb79a99,026c7d28784791a4b31a64eb34d9ab01552055b795919165e6ae886de637632efb,10000,True,1.0,0.0,02445ff6a24e69242d6f6f38e1b7e8ae9c01eb9b660f3daf3304cb4b7cfeb79a99|026c7d28784791a4b31a64eb34d9ab01552055b795919165e6ae886de637632efb,
100,03a74879f51fdf9af8eb09ce6249225e9e2d24e0ec4cc9de3be4461402be2a1ba4,036ac04a69f2ab587fd83c4f2aca255a81f138276fbca344ac3ecfae28d733be56,10000,True,3.0,1.02,03a74879f51fdf9af8eb09ce6249225e9e2d24e0ec4cc9de3be4461402be2a1ba4|02e7c42ae2952d7a71398e23535b53ffc60deb269acbc7c10307e6b797b91b1e79|02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b|036ac04a69f2ab587fd83c4f2aca255a81f138276fbca344ac3ecfae28d733be56,
101,0264acc9e619ab99250451e8c1e9d36491ce2df83b4e6a376d8a4a2f8d90dfba7f,032060a40a94dc7b848d02314e4ccebe20f451dc87f28c1ed685caa58bfcc3989a,10000,True,3.0,5.51,0264acc9e619ab99250451e8c1e9d36491ce2df83b4e6a376d8a4a2f8d90dfba7f|03d37fca0656558de4fd86bbe490a38d84a46228e7ec1361801f54f9437a18d618|02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b|032060a40a94dc7b848d02314e4ccebe20f451dc87f28c1ed685caa58bfcc3989a,
102,03957c801187ade4aaeee6ca1e3f23eeb7413a84558ff1f3543cb41f5f86da609a,0200072fd301cb4a680f26d87c28b705ccd6a1d5b00f1b5efd7fe5f998f1bbb1f1,10000,True,1.0,0.0,03957c801187ade4aaeee6ca1e3f23eeb7413a84558ff1f3543cb41f5f86da609a|0200072fd301cb4a680f26d87c28b705ccd6a1d5b00f1b5efd7fe5f998f1bbb1f1,
103,02040d058e0504c7d4b1fe2fef510396f33bdabfe36450bbb6c7ea0d567d53a15f,02f3067188240c75beb36477db63771f66c976f7e5bdd6f6ace5508396aba24815,10000,False,,,,no_liquidity_feasible_path
104,039159464066164bae19f3400a4a3e4e81e7d008dfc4b085de56a7d64cbf94ff85,038ddc73e450a4bfb52992b35be8b0f52e1a1b4726ff319249a3314a508b616cde,10000,False,,,,no_liquidity_feasible_path
105,038ddc73e450a4bfb52992b35be8b0f52e1a1b4726ff319249a3314a508b616cde,0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266,10000,True,2.0,0.01,038ddc73e450a4bfb52992b35be8b0f52e1a1b4726ff319249a3314a508b616cde|02e2670a2c2661a9eea13b7cfdcdd7f552f591b9ee60e5678b7abe77b7f9516f96|0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266,
106,038b304ea979c721607f46d4e5792110ad1c907a190371f506d84f4f4329b800cb,0312c02755c6a3475f872be27e71fdb7703a61a25777401a26125e1c772c7e0f6a,10000,False,,,,no_liquidity_feasible_path
107,034f66e156476dbccf4c8ad84b0caf4efb3805ef23fadc8afb3bb2aedee1d1e745,032060a40a94dc7b848d02314e4ccebe20f451dc87f28c1ed685caa58bfcc3989a,10000,False,,,,no_liquidity_feasible_path
108,02f0c9ba2df10171326a77518f8f5f5708677efa0656f377e8256d71f8f8df433a,023d0dea3a07676ed5d97b6cf7ac0e59bfe1c7cfdfe1cdd07acdf4b9eecf9e66a4,10000,True,4.0,2.031,02f0c9ba2df10171326a77518f8f5f5708677efa0656f377e8256d71f8f8df433a|031f8400b123834edd5736de9aac14ec0d77c11bff27f5a6eb0da5f6ce66ef0975|02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b|0234c548106512a0b93b2555d2638bc2fed3e6b091f75298383356258996230d92|023d0dea3a07676ed5d97b6cf7ac0e59bfe1c7cfdfe1cdd07acdf4b9eecf9e66a4,
109,0361ce04fbf96019e87864b269af8c66395730f7c93bdc23f34a5b68102d8f516c,03a2b9adc3086b0ba7844bcda0159f11967e5558e430f168ee7ee797cb9830d742,10000,True,3.0,1.02,0361ce04fbf96019e87864b269af8c66395730f7c93bdc23f34a5b68102d8f516c|0331f80652fb840239df8dc99205792bba2e559a05469915804c08420230e23c7c|02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b|03a2b9adc3086b0ba7844bcda0159f11967e5558e430f168ee7ee797cb9830d742,
110,028c2f98b483bccf9e2634d6d5dca5cc6606ed6afd17d209da1a95f4b138d11a87,036a33e92cda2679ac91ac0467acb1ba33396c0df1119521653e0f269c275dd6bf,10000,True,2.0,0.01,028c2f98b483bccf9e2634d6d5dca5cc6606ed6afd17d209da1a95f4b138d11a87|02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b|036a33e92cda2679ac91ac0467acb1ba33396c0df1119521653e0f269c275dd6bf,
111,038b36a43c38f75cd15bb25394f1cd162f717df005585229182e62620db9d3f3ea,021607cfce19a4c5e7e6e738663dfafbbbac262e4ff76c2c9b30dbeefc35c00643,10000,True,2.0,1.01,038b36a43c38f75cd15bb25394f1cd162f717df005585229182e62620db9d3f3ea|0314dc1c496290a33f8fba3e78332418b1c136d9fb2a14d4a181e3cc9a653ee2f8|021607cfce19a4c5e7e6e738663dfafbbbac262e4ff76c2c9b30dbeefc35c00643,
112,031cc35d487b8fae5f24df919e8ce5ad2a6bbf489f67694e5a929f10eee0e000a5,02cdf83ef8e45908b1092125d25c68dcec7751ca8d39f557775cd842e5bc127469,10000,True,2.0,1.01,031cc35d487b8fae5f24df919e8ce5ad2a6bbf489f67694e5a929f10eee0e000a5|02004c625d622245606a1ea2c1c69cfb4516b703b47945a3647713c05fe4aaeb1c|02cdf83ef8e45908b1092125d25c68dcec7751ca8d39f557775cd842e5bc127469,
113,02e93cd3d5bcdde684f973329e570b0681e92558ba22792560aa84996ad6622f52,023c1f3d0efc623da2829a41426b324245133f99840363435c2e98086de3494bb7,10000,False,,,,no_liquidity_feasible_path
114,03034a29772120aff685d25e8d58dc7244cf094ceb67549b75e84b2009cec8fceb,02d558babbb875e3b4d2e43ef02ea6bf713722523ab52d77f6604ba9183013aae4,10000,True,4.0,1.03,03034a29772120aff685d25e8d58dc7244cf094ceb67549b75e84b2009cec8fceb|0331f80652fb840239df8dc99205792bba2e559a05469915804c08420230e23c7c|02e2670a2c2661a9eea13b7cfdcdd7f552f591b9ee60e5678b7abe77b7f9516f96|02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b|02d558babbb875e3b4d2e43ef02ea6bf713722523ab52d77f6604ba9183013aae4,
115,0322ea550e3949e31e07790bb97648e266326d0cb533dc2504c0d098377da6c410,02cdf83ef8e45908b1092125d25c68dcec7751ca8d39f557775cd842e5bc127469,10000,True,3.0,1.02,0322ea550e3949e31e07790bb97648e266326d0cb533dc2504c0d098377da6c410|0331f80652fb840239df8dc99205792bba2e559a05469915804c08420230e23c7c|03bb88ccc444534da7b5b64b4f7b15e1eccb18e102db0e400d4b9cfe93763aa26d|02cdf83ef8e45908b1092125d25c68dcec7751ca8d39f557775cd842e5bc127469,
116,0211d55d51c6614117de5f48096392e4a5884ef8f3d2155922cc65b43905d43517,027be164a1ce7cca51a9fbfa2ce7d833dee7ee18827f4121e84e8132a2bd782418,10000,False,,,,no_liquidity_feasible_path
117,02445ff6a24e69242d6f6f38e1b7e8ae9c01eb9b660f3daf3304cb4b7cfeb79a99,03dc763e6d2064d4a76d977b6c8848dc9a29319bcb901c10a9b0ade73b5f5c6097,10000,True,3.0,0.69,02445ff6a24e69242d6f6f38e1b7e8ae9c01eb9b660f3daf3304cb4b7cfeb79a99|02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b|032cc4541b25e86e39a7d450a979c1a9adbe2878df3a93fcb59c96c700bfe26aa3|03dc763e6d2064d4a76d977b6c8848dc9a29319bcb901c10a9b0ade73b5f5c6097,
118,027bb5147c0d060f3a13436c75c47a98514201a1a846a2e0479e079b0ac6a7ff79,02c1129d1788b698324cf22ac52928a031abc23389ce62c0c45a2a9457f0e401e0,10000,True,3.0,1.02,027bb5147c0d060f3a13436c75c47a98514201a1a846a2e0479e079b0ac6a7ff79|02725e5abcbf5550fc29e6b19706a1377f25d2b1502684f9be9965b6deac167520|02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b|02c1129d1788b698324cf22ac52928a031abc23389ce62c0c45a2a9457f0e401e0,
119,0237fefbe8626bf888de0cad8c73630e32746a22a2c4faa91c1d9877a3826e1174,02b714dfb1961b719df4a8c06371c0b547ec5dfaa4faf39beabd8974d6b60fe5a3,10000,True,3.0,0.687,0237fefbe8626bf888de0cad8c73630e32746a22a2c4faa91c1d9877a3826e1174|03d24a4d2c8841890779f3c788cd269d467ad8ff8fcfdc21c8ceead42c7dd7f04b|03cb7983dc247f9f81a0fa2dfa3ce1c255365f7279c8dd143e086ca333df10e278|02b714dfb1961b719df4a8c06371c0b547ec5dfaa4faf39beabd8974d6b60fe5a3,
120,02de9511923b20bae5823ed5113287ae6d272e5f587b46a57a04fec0c35c4354bc,02f009107ceecba64edded7b6db1a0df3f2afd3e92b9c0cb8726e6cc48ef8707b5,10000,True,5.0,8.27,02de9511923b20bae5823ed5113287ae6d272e5f587b46a57a04fec0c35c4354bc|03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f|022c699df736064b51a33017abfc4d577d133f7124ac117d3d9f9633b6297a3b6a|02ccf167c482cbcd41c9a3ff3fe05504368db8911319d7851186b097a509d912c0|02523f947272e18da0b01d70535ce2b3002a92bdfbcab4cbe123151081f395d6c5|02f009107ceecba64edded7b6db1a0df3f2afd3e92b9c0cb8726e6cc48ef8707b5,
121,0351bcef538593aa92a04c026683c05d0337c1f1d4fcd703f245efcb8a6ca18175,03c2abfa93eacec04721c019644584424aab2ba4dff3ac9bdab4e9c97007491dda,10000,False,,,,no_liquidity_feasible_path
122,034a0fa8e6d83688f3e19c2bcb93fb9d6f366d6c937dbc3c744cb21db6e093958b,02cdf83ef8e45908b1092125d25c68dcec7751ca8d39f557775cd842e5bc127469,10000,True,2.0,0.01,034a0fa8e6d83688f3e19c2bcb93fb9d6f366d6c937dbc3c744cb21db6e093958b|02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b|02cdf83ef8e45908b1092125d25c68dcec7751ca8d39f557775cd842e5bc127469,
123,02f0addfe58ec34cef057c91aeca27f77d22b5c812b22c54759b85b8934c3179a0,03b6cad4d044d42e9d9537650dd4a84806733dd00013f862bc8342fb40e28474bd,10000,False,,,,no_liquidity_feasible_path
